f_timestamp,f_id,cluster_data,heading,status
2025-03-14 11:57:32.593,5320,"[[377,691,151], [377,689,151], ]",321,"DRIVING"
2025-03-14 11:57:32.594,5321,"[[352,956,200], ]",325,"DRIVING"
2025-03-14 11:57:32.595,5322,"[[368,809,50], ]",325,"DRIVING"
2025-03-14 11:57:32.636,5323,"[[403,577,140], ]",313,"DRIVING"
2025-03-14 11:57:32.637,5324,"[[353,952,200], ]",313,"DRIVING"
2025-03-14 11:57:32.637,5325,"[[434,873,52], [435,874,52], ]",315,"DRIVING"
2025-03-14 11:57:32.674,5326,"[[379,692,151], ]",313,"DRIVING"
2025-03-14 11:57:32.675,5327,"[[406,579,140], [408,579,140], [410,579,140], [412,579,140], ]",316,"DRIVING"
2025-03-14 11:57:32.676,5328,"[[358,951,200], ]",313,"DRIVING"
2025-03-14 11:57:32.676,5329,"[[307,885,145], [308,885,145], ]",315,"DRIVING"
2025-03-14 11:57:32.716,5330,"[[383,694,151], ]",313,"DRIVING"
2025-03-14 11:57:32.717,5331,"[[438,876,52], ]",313,"DRIVING"
2025-03-14 11:57:32.717,5332,"[[374,810,50], ]",313,"DRIVING"
2025-03-14 11:57:32.755,5333,"[[312,884,145], ]",313,"DRIVING"
2025-03-14 11:57:32.755,5334,"[[386,696,151], [387,696,151], [387,698,151], ]",316,"DRIVING"
2025-03-14 11:57:32.755,5335,"[[362,621,139], ]",313,"DRIVING"
2025-03-14 11:57:32.756,5336,"[[363,944,200], ]",313,"DRIVING"
2025-03-14 11:57:32.757,5337,"[[377,810,50], [378,811,50], ]",315,"DRIVING"
2025-03-14 11:57:32.794,5338,"[[314,885,145], ]",313,"DRIVING"
2025-03-14 11:57:32.795,5339,"[[364,623,139], ]",313,"DRIVING"
2025-03-14 11:57:32.795,5340,"[[368,945,200], ]",313,"DRIVING"
2025-03-14 11:57:32.830,5341,"[[366,624,139], ]",313,"DRIVING"
2025-03-14 11:57:32.830,5342,"[[415,581,140], [416,582,140], ]",315,"DRIVING"
2025-03-14 11:57:32.831,5343,"[[371,941,200], ]",313,"DRIVING"
2025-03-14 11:57:32.831,5344,"[[443,882,52], ]",313,"DRIVING"
2025-03-14 11:57:32.831,5345,"[[380,812,50], ]",313,"DRIVING"
2025-03-14 11:57:32.867,5346,"[[318,885,145], [320,885,145], ]",315,"DRIVING"
2025-03-14 11:57:32.867,5347,"[[368,626,139], ]",313,"DRIVING"
2025-03-14 11:57:32.868,5348,"[[389,699,151], ]",313,"DRIVING"
2025-03-14 11:57:32.869,5349,"[[375,941,200], [376,941,145], ]",287,"DRIVING"
2025-03-14 11:57:32.869,5350,"[[445,885,52], ]",313,"DRIVING"
2025-03-14 11:57:32.869,5351,"[[383,813,50], ]",313,"DRIVING"
2025-03-14 11:57:32.906,5352,"[[392,703,151], ]",313,"DRIVING"
2025-03-14 11:57:32.907,5353,"[[370,627,139], ]",313,"DRIVING"
2025-03-14 11:57:32.908,5354,"[[418,583,140], ]",313,"DRIVING"
2025-03-14 11:57:32.909,5355,"[[379,940,200], [381,940,200], ]",315,"DRIVING"
2025-03-14 11:57:32.910,5356,"[[447,886,52], ]",313,"DRIVING"
2025-03-14 11:57:32.911,5357,"[[386,814,50], ]",313,"DRIVING"
2025-03-14 11:57:32.941,5358,"[[321,887,145], [322,888,145], ]",315,"DRIVING"
2025-03-14 11:57:32.941,5359,"[[373,628,139], ]",313,"DRIVING"
2025-03-14 11:57:32.942,5360,"[[394,704,151], ]",313,"DRIVING"
2025-03-14 11:57:32.942,5361,"[[421,586,140], [421,586,140], [423,586,140], [424,586,140], [425,585,140], [427,585,140], [427,585,140], [429,585,140], [430,586,140], [432,586,140], [434,586,140], [435,587,140], [436,588,140], [437,588,140], [438,589,140], [439,589,140], [441,589,140], ]",285,"DRIVING"
2025-03-14 11:57:32.943,5362,"[[449,889,52], [448,890,151], [450,888,151], [447,889,151], ]",257,"DRIVING"
2025-03-14 11:57:32.982,5363,"[[397,702,151], [398,702,151], ]",315,"DRIVING"
2025-03-14 11:57:32.984,5364,"[[375,630,139], ]",313,"DRIVING"
2025-03-14 11:57:32.985,5365,"[[384,938,200], ]",313,"DRIVING"
2025-03-14 11:57:32.985,5366,"[[423,588,140], ]",313,"DRIVING"
2025-03-14 11:57:32.986,5367,"[[358,739,141], [358,741,141], [359,739,151], [356,741,151], ]",300,"DRIVING"
2025-03-14 11:57:32.987,5368,"[[451,891,52], ]",313,"DRIVING"
2025-03-14 11:57:33.022,5369,"[[325,890,145], ]",313,"DRIVING"
2025-03-14 11:57:33.022,5370,"[[377,631,139], ]",313,"DRIVING"
2025-03-14 11:57:33.023,5371,"[[425,591,140], [427,591,140], ]",312,"DRIVING"
2025-03-14 11:57:33.023,5372,"[[409,749,142], ]",313,"DRIVING"
2025-03-14 11:57:33.024,5373,"[[387,937,200], ]",313,"DRIVING"
2025-03-14 11:57:33.024,5374,"[[452,894,52], [451,894,139], ]",288,"DRIVING"
2025-03-14 11:57:33.024,5375,"[[393,819,50], ]",313,"DRIVING"
2025-03-14 11:57:33.062,5376,"[[400,701,151], ]",308,"DRIVING"
2025-03-14 11:57:33.063,5377,"[[326,893,145], [325,894,145], ]",284,"DRIVING"
2025-03-14 11:57:33.064,5378,"[[379,633,139], ]",308,"DRIVING"
2025-03-14 11:57:33.064,5379,"[[412,752,142], ]",308,"DRIVING"
2025-03-14 11:57:33.065,5380,"[[392,939,200], [392,939,139], ]",267,"DRIVING"
2025-03-14 11:57:33.065,5381,"[[359,743,141], [360,743,141], ]",310,"DRIVING"
2025-03-14 11:57:33.065,5382,"[[454,896,52], ]",308,"DRIVING"
2025-03-14 11:57:33.100,5383,"[[395,821,50], ]",308,"DRIVING"
2025-03-14 11:57:33.101,5384,"[[328,894,145], ]",308,"DRIVING"
2025-03-14 11:57:33.102,5385,"[[413,754,142], [414,755,142], ]",310,"DRIVING"
2025-03-14 11:57:33.102,5386,"[[403,704,151], ]",308,"DRIVING"
2025-03-14 11:57:33.102,5387,"[[429,595,140], [431,595,140], ]",310,"DRIVING"
2025-03-14 11:57:33.102,5388,"[[395,940,200], ]",308,"DRIVING"
2025-03-14 11:57:33.103,5389,"[[456,898,52], ]",308,"DRIVING"
2025-03-14 11:57:33.139,5390,"[[397,823,50], ]",308,"DRIVING"
2025-03-14 11:57:33.140,5391,"[[405,698,151], ]",308,"DRIVING"
2025-03-14 11:57:33.140,5392,"[[329,896,145], [327,896,145], [327,896,145], [328,897,145], [329,897,145], [330,898,145], [331,898,145], [332,899,145], [333,898,145], [334,899,145], [335,900,145], [335,901,145], [336,902,145], [337,903,145], [337,904,145], [338,905,145], [339,906,145], [340,907,145], [341,908,145], ]",284,"DRIVING"
2025-03-14 11:57:33.141,5393,"[[385,636,139], ]",308,"DRIVING"
2025-03-14 11:57:33.141,5394,"[[401,942,200], ]",308,"DRIVING"
2025-03-14 11:57:33.141,5395,"[[458,901,52], ]",308,"DRIVING"
2025-03-14 11:57:33.179,5396,"[[399,824,50], ]",308,"DRIVING"
2025-03-14 11:57:33.179,5397,"[[331,898,145], ]",308,"DRIVING"
2025-03-14 11:57:33.180,5398,"[[387,640,139], ]",308,"DRIVING"
2025-03-14 11:57:33.181,5399,"[[406,704,151], [406,703,151], [407,704,151], ]",285,"DRIVING"
2025-03-14 11:57:33.181,5400,"[[433,599,140], ]",308,"DRIVING"
2025-03-14 11:57:33.182,5401,"[[405,947,200], [404,946,50], ]",288,"DRIVING"
2025-03-14 11:57:33.182,5402,"[[459,903,52], ]",308,"DRIVING"
2025-03-14 11:57:33.219,5403,"[[401,826,50], [400,826,50], [401,828,50], ]",311,"DRIVING"
2025-03-14 11:57:33.219,5404,"[[408,701,151], [410,701,151], ]",310,"DRIVING"
2025-03-14 11:57:33.219,5405,"[[333,899,145], [335,899,142], ]",246,"DRIVING"
2025-03-14 11:57:33.219,5406,"[[434,602,140], ]",308,"DRIVING"
2025-03-14 11:57:33.220,5407,"[[389,642,139], ]",308,"DRIVING"
2025-03-14 11:57:33.220,5408,"[[418,761,142], ]",308,"DRIVING"
2025-03-14 11:57:33.220,5409,"[[362,749,141], ]",308,"DRIVING"
2025-03-14 11:57:33.221,5410,"[[461,906,52], ]",308,"DRIVING"
2025-03-14 11:57:33.258,5411,"[[335,901,145], ]",308,"DRIVING"
2025-03-14 11:57:33.258,5412,"[[392,645,139], ]",308,"DRIVING"
2025-03-14 11:57:33.259,5413,"[[420,763,142], ]",308,"DRIVING"
2025-03-14 11:57:33.260,5414,"[[436,608,140], ]",308,"DRIVING"
2025-03-14 11:57:33.261,5415,"[[415,953,200], ]",308,"DRIVING"
2025-03-14 11:57:33.262,5416,"[[463,908,52], ]",308,"DRIVING"
2025-03-14 11:57:33.296,5417,"[[413,701,151], ]",308,"DRIVING"
2025-03-14 11:57:33.296,5418,"[[336,904,145], ]",308,"DRIVING"
2025-03-14 11:57:33.296,5419,"[[395,647,139], ]",308,"DRIVING"
2025-03-14 11:57:33.297,5420,"[[420,955,200], [418,955,141], ]",267,"DRIVING"
2025-03-14 11:57:33.297,5421,"[[439,613,140], ]",308,"DRIVING"
2025-03-14 11:57:33.298,5422,"[[465,911,52], ]",308,"DRIVING"
2025-03-14 11:57:33.337,5423,"[[402,830,50], ]",308,"DRIVING"
2025-03-14 11:57:33.338,5424,"[[335,909,145], ]",308,"DRIVING"
2025-03-14 11:57:33.338,5425,"[[398,650,139], ]",308,"DRIVING"
2025-03-14 11:57:33.339,5426,"[[424,767,142], ]",308,"DRIVING"
2025-03-14 11:57:33.339,5427,"[[442,616,140], ]",308,"DRIVING"
2025-03-14 11:57:33.339,5428,"[[425,958,200], ]",308,"DRIVING"
2025-03-14 11:57:33.340,5429,"[[466,913,52], ]",308,"DRIVING"
2025-03-14 11:57:33.375,5430,"[[404,832,50], [406,832,141], ]",299,"DRIVING"
2025-03-14 11:57:33.375,5431,"[[416,708,151], [416,707,151], [417,706,151], [418,707,151], [418,706,151], [419,705,151], ]",287,"DRIVING"
2025-03-14 11:57:33.376,5432,"[[334,914,145], ]",308,"DRIVING"
2025-03-14 11:57:33.376,5433,"[[400,654,139], ]",308,"DRIVING"
2025-03-14 11:57:33.376,5434,"[[426,770,142], ]",308,"DRIVING"
2025-03-14 11:57:33.377,5435,"[[445,619,140], ]",308,"DRIVING"
2025-03-14 11:57:33.377,5436,"[[369,756,141], ]",308,"DRIVING"
2025-03-14 11:57:33.377,5437,"[[468,916,52], ]",308,"DRIVING"
2025-03-14 11:57:33.377,5438,"[[429,962,200], [428,963,141], [429,963,140], ]",280,"DRIVING"
2025-03-14 11:57:33.418,5439,"[[403,834,50], [403,836,50], ]",307,"DRIVING"
2025-03-14 11:57:33.419,5440,"[[337,916,145], ]",308,"DRIVING"
2025-03-14 11:57:33.419,5441,"[[402,657,139], ]",308,"DRIVING"
2025-03-14 11:57:33.421,5442,"[[418,711,151], ]",308,"DRIVING"
2025-03-14 11:57:33.421,5443,"[[447,621,140], ]",308,"DRIVING"
2025-03-14 11:57:33.422,5444,"[[435,969,200], [436,968,151], ]",286,"DRIVING"
2025-03-14 11:57:33.423,5445,"[[372,760,141], ]",308,"DRIVING"
2025-03-14 11:57:33.423,5446,"[[469,919,52], ]",308,"DRIVING"
2025-03-14 11:57:33.458,5447,"[[420,712,151], ]",303,"DRIVING"
2025-03-14 11:57:33.458,5448,"[[404,661,139], ]",303,"DRIVING"
2025-03-14 11:57:33.459,5449,"[[449,624,140], ]",303,"DRIVING"
2025-03-14 11:57:33.459,5450,"[[439,971,200], ]",303,"DRIVING"
2025-03-14 11:57:33.459,5451,"[[471,922,52], ]",303,"DRIVING"
2025-03-14 11:57:33.498,5452,"[[403,839,50], ]",303,"DRIVING"
2025-03-14 11:57:33.498,5453,"[[407,664,139], ]",303,"DRIVING"
2025-03-14 11:57:33.498,5454,"[[423,715,151], [424,716,151], ]",305,"DRIVING"
2025-03-14 11:57:33.499,5455,"[[434,780,142], ]",303,"DRIVING"
2025-03-14 11:57:33.499,5456,"[[450,630,140], ]",303,"DRIVING"
2025-03-14 11:57:33.499,5457,"[[444,975,200], ]",303,"DRIVING"
2025-03-14 11:57:33.500,5458,"[[375,767,141], ]",303,"DRIVING"
2025-03-14 11:57:33.535,5459,"[[472,925,52], ]",303,"DRIVING"
2025-03-14 11:57:33.536,5460,"[[405,842,50], [405,844,50], ]",305,"DRIVING"
2025-03-14 11:57:33.536,5461,"[[339,925,145], ]",303,"DRIVING"
2025-03-14 11:57:33.537,5462,"[[409,667,139], ]",303,"DRIVING"
2025-03-14 11:57:33.537,5463,"[[438,784,142], ]",303,"DRIVING"
2025-03-14 11:57:33.537,5464,"[[453,634,140], ]",303,"DRIVING"
2025-03-14 11:57:33.537,5465,"[[449,980,200], ]",303,"DRIVING"
2025-03-14 11:57:33.574,5466,"[[474,929,52], ]",303,"DRIVING"
2025-03-14 11:57:33.575,5467,"[[426,722,151], ]",303,"DRIVING"
2025-03-14 11:57:33.575,5468,"[[440,787,142], ]",303,"DRIVING"
2025-03-14 11:57:33.575,5469,"[[411,671,139], ]",303,"DRIVING"
2025-03-14 11:57:33.576,5470,"[[454,985,200], ]",303,"DRIVING"
2025-03-14 11:57:33.576,5471,"[[455,637,140], ]",303,"DRIVING"
2025-03-14 11:57:33.610,5472,"[[476,932,52], ]",303,"DRIVING"
2025-03-14 11:57:33.611,5473,"[[404,847,50], ]",303,"DRIVING"
2025-03-14 11:57:33.611,5474,"[[343,932,145], ]",303,"DRIVING"
2025-03-14 11:57:33.611,5475,"[[427,724,151], ]",303,"DRIVING"
2025-03-14 11:57:33.611,5476,"[[458,643,140], ]",303,"DRIVING"
2025-03-14 11:57:33.612,5477,"[[443,791,142], ]",303,"DRIVING"
2025-03-14 11:57:33.612,5478,"[[414,675,139], ]",303,"DRIVING"
2025-03-14 11:57:33.612,5479,"[[458,989,200], ]",303,"DRIVING"
2025-03-14 11:57:33.643,5480,"[[478,937,52], ]",303,"DRIVING"
2025-03-14 11:57:33.644,5481,"[[403,851,50], ]",303,"DRIVING"
2025-03-14 11:57:33.644,5482,"[[347,933,145], ]",303,"DRIVING"
2025-03-14 11:57:33.645,5483,"[[416,680,139], ]",303,"DRIVING"
2025-03-14 11:57:33.645,5484,"[[429,729,151], ]",303,"DRIVING"
2025-03-14 11:57:33.645,5485,"[[446,795,142], ]",303,"DRIVING"
2025-03-14 11:57:33.645,5486,"[[460,646,140], ]",303,"DRIVING"
2025-03-14 11:57:33.689,5487,"[[386,785,141], ]",303,"DRIVING"
2025-03-14 11:57:33.690,5488,"[[480,941,52], ]",303,"DRIVING"
2025-03-14 11:57:33.690,5489,"[[404,854,50], [404,855,52], [405,855,52], [406,856,52], [407,857,52], ]",285,"DRIVING"
2025-03-14 11:57:33.690,5490,"[[349,937,145], ]",303,"DRIVING"
2025-03-14 11:57:33.690,5491,"[[431,730,151], ]",303,"DRIVING"
2025-03-14 11:57:33.691,5492,"[[418,685,139], ]",303,"DRIVING"
2025-03-14 11:57:33.691,5493,"[[451,800,142], ]",303,"DRIVING"
2025-03-14 11:57:33.691,5494,"[[462,650,140], ]",303,"DRIVING"
2025-03-14 11:57:33.692,5495,"[[470,1003,200], ]",303,"DRIVING"
2025-03-14 11:57:33.727,5496,"[[388,792,141], ]",303,"DRIVING"
2025-03-14 11:57:33.728,5497,"[[481,944,52], ]",303,"DRIVING"
2025-03-14 11:57:33.728,5498,"[[403,857,50], ]",303,"DRIVING"
2025-03-14 11:57:33.728,5499,"[[354,939,145], ]",303,"DRIVING"
2025-03-14 11:57:33.728,5500,"[[433,733,151], ]",303,"DRIVING"
2025-03-14 11:57:33.729,5501,"[[455,806,142], ]",303,"DRIVING"
2025-03-14 11:57:33.729,5502,"[[464,657,140], ]",303,"DRIVING"
2025-03-14 11:57:33.769,5503,"[[476,1011,200], ]",303,"DRIVING"
2025-03-14 11:57:33.770,5504,"[[391,797,141], ]",303,"DRIVING"
2025-03-14 11:57:33.770,5505,"[[483,949,52], [485,949,142], ]",298,"DRIVING"
2025-03-14 11:57:33.771,5506,"[[356,943,145], [356,943,52], ]",243,"DRIVING"
2025-03-14 11:57:33.771,5507,"[[435,737,151], ]",303,"DRIVING"
2025-03-14 11:57:33.771,5508,"[[458,810,142], ]",303,"DRIVING"
2025-03-14 11:57:33.771,5509,"[[423,695,139], ]",303,"DRIVING"
2025-03-14 11:57:33.772,5510,"[[466,662,140], ]",303,"DRIVING"
2025-03-14 11:57:33.808,5511,"[[480,1017,200], ]",303,"DRIVING"
2025-03-14 11:57:33.809,5512,"[[393,802,141], ]",303,"DRIVING"
2025-03-14 11:57:33.810,5513,"[[484,953,52], ]",303,"DRIVING"
2025-03-14 11:57:33.810,5514,"[[402,866,50], ]",303,"DRIVING"
2025-03-14 11:57:33.811,5515,"[[436,741,151], ]",303,"DRIVING"
2025-03-14 11:57:33.811,5516,"[[426,701,139], [427,700,151], ]",293,"DRIVING"
2025-03-14 11:57:33.811,5517,"[[463,814,142], [462,814,139], ]",271,"DRIVING"
2025-03-14 11:57:33.811,5518,"[[467,670,140], ]",303,"DRIVING"
2025-03-14 11:57:33.848,5519,"[[487,1025,200], [487,1027,52], ]",298,"DRIVING"
2025-03-14 11:57:33.848,5520,"[[485,957,52], [484,957,142], ]",298,"DRIVING"
2025-03-14 11:57:33.849,5521,"[[403,870,50], [405,870,52], [403,870,52], ]",320,"STANDING"
2025-03-14 11:57:33.849,5522,"[[362,951,145], ]",303,"DRIVING"
2025-03-14 11:57:33.849,5523,"[[438,744,151], [438,742,139], ]",296,"DRIVING"
2025-03-14 11:57:33.849,5524,"[[427,708,139], ]",303,"DRIVING"
2025-03-14 11:57:33.850,5525,"[[470,672,140], ]",303,"DRIVING"
2025-03-14 11:57:33.850,5526,"[[464,822,142], ]",303,"DRIVING"
2025-03-14 11:57:33.888,5527,"[[494,1036,200], ]",287,"DRIVING"
2025-03-14 11:57:33.889,5528,"[[398,813,141], ]",287,"DRIVING"
2025-03-14 11:57:33.890,5529,"[[486,960,52], ]",287,"DRIVING"
2025-03-14 11:57:33.891,5530,"[[366,955,145], ]",287,"DRIVING"
2025-03-14 11:57:33.892,5531,"[[429,713,139], ]",287,"DRIVING"
2025-03-14 11:57:33.892,5532,"[[439,747,151], ]",287,"DRIVING"
2025-03-14 11:57:33.893,5533,"[[467,829,142], ]",287,"DRIVING"
2025-03-14 11:57:33.894,5534,"[[472,681,140], ]",287,"DRIVING"
2025-03-14 11:57:33.929,5535,"[[499,1043,200], ]",287,"DRIVING"
2025-03-14 11:57:33.929,5536,"[[400,817,141], [400,819,50], ]",287,"DRIVING"
2025-03-14 11:57:33.930,5537,"[[487,964,52], ]",287,"DRIVING"
2025-03-14 11:57:33.930,5538,"[[404,879,50], ]",287,"DRIVING"
2025-03-14 11:57:33.930,5539,"[[369,959,145], ]",287,"DRIVING"
2025-03-14 11:57:33.931,5540,"[[432,721,139], ]",287,"DRIVING"
2025-03-14 11:57:33.931,5541,"[[469,836,142], ]",287,"DRIVING"
2025-03-14 11:57:33.931,5542,"[[441,752,151], [441,754,151], ]",288,"DRIVING"
2025-03-14 11:57:33.932,5543,"[[473,690,140], ]",287,"DRIVING"
2025-03-14 11:57:33.965,5544,"[[504,1052,200], ]",287,"DRIVING"
2025-03-14 11:57:33.966,5545,"[[487,967,52], ]",287,"DRIVING"
2025-03-14 11:57:33.966,5546,"[[402,823,141], ]",287,"DRIVING"
2025-03-14 11:57:33.966,5547,"[[405,885,50], ]",287,"DRIVING"
2025-03-14 11:57:33.967,5548,"[[373,962,145], [373,964,139], ]",260,"DRIVING"
2025-03-14 11:57:33.967,5549,"[[434,727,139], ]",287,"DRIVING"
2025-03-14 11:57:33.968,5550,"[[472,842,142], ]",287,"DRIVING"
2025-03-14 11:57:33.969,5551,"[[474,699,140], ]",287,"DRIVING"
2025-03-14 11:57:34.006,5552,"[[508,1061,200], ]",287,"DRIVING"
2025-03-14 11:57:34.008,5553,"[[489,973,52], [489,973,200], [491,973,142], ]",265,"DRIVING"
2025-03-14 11:57:34.009,5554,"[[442,757,151], ]",287,"DRIVING"
2025-03-14 11:57:34.010,5555,"[[376,967,145], [375,966,200], [373,966,50], ]",261,"DRIVING"
2025-03-14 11:57:34.010,5556,"[[476,704,140], ]",287,"DRIVING"
2025-03-14 11:57:34.011,5557,"[[437,734,139], ]",287,"DRIVING"
2025-03-14 11:57:34.012,5558,"[[475,849,142], ]",287,"DRIVING"
2025-03-14 11:57:34.048,5559,"[[512,1069,200], ]",287,"DRIVING"
2025-03-14 11:57:34.048,5560,"[[409,839,141], ]",287,"DRIVING"
2025-03-14 11:57:34.048,5561,"[[489,977,52], ]",287,"DRIVING"
2025-03-14 11:57:34.049,5562,"[[406,896,50], ]",287,"DRIVING"
2025-03-14 11:57:34.049,5563,"[[380,971,145], ]",287,"DRIVING"
2025-03-14 11:57:34.049,5564,"[[477,857,142], ]",287,"DRIVING"
2025-03-14 11:57:34.050,5565,"[[442,761,151], [440,761,142], [442,763,142], [443,764,142], ]",276,"DRIVING"
2025-03-14 11:57:34.083,5566,"[[513,1075,200], ]",287,"DRIVING"
2025-03-14 11:57:34.083,5567,"[[489,981,52], [488,982,52], ]",288,"DRIVING"
2025-03-14 11:57:34.084,5568,"[[406,901,50], [405,901,140], ]",260,"DRIVING"
2025-03-14 11:57:34.084,5569,"[[479,708,140], ]",287,"DRIVING"
2025-03-14 11:57:34.084,5570,"[[411,844,141], ]",287,"DRIVING"
2025-03-14 11:57:34.084,5571,"[[442,748,139], ]",287,"DRIVING"
2025-03-14 11:57:34.085,5572,"[[479,864,142], ]",287,"DRIVING"
2025-03-14 11:57:34.126,5573,"[[481,717,140], ]",287,"DRIVING"
2025-03-14 11:57:34.126,5574,"[[412,850,141], ]",287,"DRIVING"
2025-03-14 11:57:34.127,5575,"[[443,766,151], [443,765,139], ]",288,"DRIVING"
2025-03-14 11:57:34.127,5576,"[[514,1083,200], ]",287,"DRIVING"
2025-03-14 11:57:34.127,5577,"[[405,908,50], ]",287,"DRIVING"
2025-03-14 11:57:34.128,5578,"[[443,755,139], ]",287,"DRIVING"
2025-03-14 11:57:34.128,5579,"[[481,871,142], ]",287,"DRIVING"
2025-03-14 11:57:34.128,5580,"[[386,974,145], ]",287,"DRIVING"
2025-03-14 11:57:34.169,5581,"[[482,724,140], ]",287,"DRIVING"
2025-03-14 11:57:34.169,5582,"[[414,857,141], ]",287,"DRIVING"
2025-03-14 11:57:34.169,5583,"[[391,978,145], ]",287,"DRIVING"
2025-03-14 11:57:34.170,5584,"[[443,769,151], ]",287,"DRIVING"
2025-03-14 11:57:34.170,5585,"[[489,988,52], ]",287,"DRIVING"
2025-03-14 11:57:34.170,5586,"[[515,1091,200], ]",287,"DRIVING"
2025-03-14 11:57:34.171,5587,"[[407,914,50], ]",287,"DRIVING"
2025-03-14 11:57:34.171,5588,"[[481,880,142], ]",287,"DRIVING"
2025-03-14 11:57:34.204,5589,"[[446,773,139], ]",287,"DRIVING"
2025-03-14 11:57:34.205,5590,"[[516,1099,200], ]",287,"DRIVING"
2025-03-14 11:57:34.205,5591,"[[484,728,140], ]",287,"DRIVING"
2025-03-14 11:57:34.205,5592,"[[416,864,141], [417,863,52], ]",284,"DRIVING"
2025-03-14 11:57:34.206,5593,"[[395,982,145], ]",287,"DRIVING"
2025-03-14 11:57:34.206,5594,"[[443,775,151], ]",287,"DRIVING"
2025-03-14 11:57:34.206,5595,"[[488,992,52], ]",287,"DRIVING"
2025-03-14 11:57:34.206,5596,"[[409,921,50], ]",287,"DRIVING"
2025-03-14 11:57:34.207,5597,"[[483,888,142], ]",287,"DRIVING"
2025-03-14 11:57:34.240,5598,"[[517,1111,200], [517,1112,200], [516,1112,200], ]",282,"DRIVING"
2025-03-14 11:57:34.241,5599,"[[485,737,140], ]",287,"DRIVING"
2025-03-14 11:57:34.241,5600,"[[418,872,141], ]",287,"DRIVING"
2025-03-14 11:57:34.241,5601,"[[396,987,145], [397,988,151], ]",260,"DRIVING"
2025-03-14 11:57:34.242,5602,"[[443,781,151], ]",287,"DRIVING"
2025-03-14 11:57:34.242,5603,"[[448,779,139], ]",287,"DRIVING"
2025-03-14 11:57:34.243,5604,"[[487,998,52], ]",287,"DRIVING"
2025-03-14 11:57:34.244,5605,"[[412,927,50], ]",287,"DRIVING"
2025-03-14 11:57:34.244,5606,"[[485,895,142], ]",287,"DRIVING"
2025-03-14 11:57:34.283,5607,"[[486,743,140], ]",290,"DRIVING"
2025-03-14 11:57:34.284,5608,"[[401,993,145], ]",290,"DRIVING"
2025-03-14 11:57:34.284,5609,"[[444,788,151], ]",290,"DRIVING"
2025-03-14 11:57:34.285,5610,"[[450,787,139], ]",290,"DRIVING"
2025-03-14 11:57:34.285,5611,"[[487,1003,52], ]",290,"DRIVING"
2025-03-14 11:57:34.285,5612,"[[411,934,50], ]",290,"DRIVING"
2025-03-14 11:57:34.285,5613,"[[485,904,142], ]",290,"DRIVING"
2025-03-14 11:57:34.322,5614,"[[404,997,145], ]",290,"DRIVING"
2025-03-14 11:57:34.323,5615,"[[444,793,151], ]",290,"DRIVING"
2025-03-14 11:57:34.323,5616,"[[450,795,139], ]",290,"DRIVING"
2025-03-14 11:57:34.323,5617,"[[516,1120,200], ]",290,"DRIVING"
2025-03-14 11:57:34.324,5618,"[[487,752,140], [488,753,140], ]",264,"DRIVING"
2025-03-14 11:57:34.324,5619,"[[421,886,141], ]",290,"DRIVING"
2025-03-14 11:57:34.324,5620,"[[486,1008,52], ]",290,"DRIVING"
2025-03-14 11:57:34.363,5621,"[[444,798,151], ]",290,"DRIVING"
2025-03-14 11:57:34.364,5622,"[[452,803,139], ]",290,"DRIVING"
